Indicator Name,Indicator Code,Country Name,Country Code,Year,Value
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Jordan,JOR,1997,37.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Jordan,JOR,1990,26.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Jordan,JOR,1983,20.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Jordan,JOR,1976,17.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Jordan,JOR,1972,17.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kazakhstan,KAZ,2018,50.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kazakhstan,KAZ,2015,53.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kazakhstan,KAZ,2011,49.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kazakhstan,KAZ,2006,49.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kazakhstan,KAZ,1999,52.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kazakhstan,KAZ,1995,46.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,2020,61.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,2019,56.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,2018,59.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,2017,58.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,2016,59.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,2015,61.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,2014,53.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,2009,39.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,2003,31.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,1998,31.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,1993,27.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,1989,17.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,1984,9.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kenya,KEN,1978,4.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kiribati,KIR,2019,27.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kiribati,KIR,2009,18
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Dem. People's Rep.",PRK,2017,68.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Dem. People's Rep.",PRK,2014,76.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Dem. People's Rep.",PRK,2010,65.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Dem. People's Rep.",PRK,2006,58.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Dem. People's Rep.",PRK,2004,56.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Dem. People's Rep.",PRK,2002,58.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Dem. People's Rep.",PRK,1997,55.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Dem. People's Rep.",PRK,1991,53
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Rep.",KOR,1991,69.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Rep.",KOR,1982,47.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Rep.",KOR,1979,43.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Rep.",KOR,1974,27
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Rep.",KOR,1971,20.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Rep.",KOR,1966,15
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Korea, Rep.",KOR,1965,14
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kuwait,KWT,1999,39.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kuwait,KWT,1996,40.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kuwait,KWT,1994,47.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kuwait,KWT,1987,31.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kuwait,KWT,1985,37.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kyrgyz Republic,KGZ,2018,37.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kyrgyz Republic,KGZ,2014,39.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kyrgyz Republic,KGZ,2012,33.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kyrgyz Republic,KGZ,2006,45.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Kyrgyz Republic,KGZ,1997,48.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lao PDR,LAO,2017,51
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lao PDR,LAO,2012,42.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lao PDR,LAO,2005,35
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lao PDR,LAO,2000,28.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lao PDR,LAO,1993,15.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Latvia,LVA,1995,55.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lebanon,LBN,2009,46.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lebanon,LBN,2004,34.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lebanon,LBN,2000,40.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lebanon,LBN,1996,37.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lebanon,LBN,1984,46.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lebanon,LBN,1971,23
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lesotho,LSO,2018,64.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lesotho,LSO,2014,59.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lesotho,LSO,2011,60.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lesotho,LSO,2010,45.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lesotho,LSO,2009,45.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lesotho,LSO,2005,35.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lesotho,LSO,2004,35.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lesotho,LSO,2002,34.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lesotho,LSO,2001,36.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lesotho,LSO,2000,29.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lesotho,LSO,1977,3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Liberia,LBR,2020,23.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Liberia,LBR,2013,19.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Liberia,LBR,2007,10.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Liberia,LBR,1986,5.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Libya,LBY,2014,16.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Libya,LBY,2007,20.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Libya,LBY,2003,23.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Libya,LBY,1995,25.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lithuania,LTU,2009,51.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lithuania,LTU,2006,52.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lithuania,LTU,1995,33.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Madagascar,MDG,2021,42.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Madagascar,MDG,2020,42.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Madagascar,MDG,2018,40.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Madagascar,MDG,2017,38.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Madagascar,MDG,2013,33.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Madagascar,MDG,2009,29.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Madagascar,MDG,2004,18.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Madagascar,MDG,1999,12.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Madagascar,MDG,1997,9.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Madagascar,MDG,1992,5.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malawi,MWI,2020,64.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malawi,MWI,2016,58.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malawi,MWI,2014,57.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malawi,MWI,2010,42.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malawi,MWI,2006,38.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malawi,MWI,2005,28.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malawi,MWI,2004,28.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malawi,MWI,2000,26.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malawi,MWI,1996,14.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malawi,MWI,1992,7.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malawi,MWI,1984,3.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malaysia,MYS,2014,34.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malaysia,MYS,2004,32.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malaysia,MYS,1994,30.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malaysia,MYS,1988,31.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malaysia,MYS,1984,29.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malaysia,MYS,1974,23.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malaysia,MYS,1967,6.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Maldives,MDV,2017,14.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Maldives,MDV,2009,27
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Maldives,MDV,2004,34
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Maldives,MDV,1999,33
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Maldives,MDV,1991,19
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mali,MLI,2018,16.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mali,MLI,2015,15.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mali,MLI,2013,9.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mali,MLI,2010,9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mali,MLI,2006,6.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mali,MLI,2001,5.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mali,MLI,1996,4.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mali,MLI,1987,1.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malta,MLT,1993,46
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Malta,MLT,1971,16
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Marshall Islands,MHL,2007,42.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritania,MRT,2021,12.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritania,MRT,2020,10
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritania,MRT,2015,15.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritania,MRT,2011,10
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritania,MRT,2007,8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritania,MRT,2001,5.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritania,MRT,1991,1.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritania,MRT,1981,0.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritius,MUS,2014,31.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritius,MUS,2002,38.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritius,MUS,1991,48.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mauritius,MUS,1985,48.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,2018,69.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,2015,65
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,2014,68.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,2009,67.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,2006,66.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,2003,69.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,1997,59.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,1995,57.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,1992,55.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,1987,44.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,1982,41.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,1979,32
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Mexico,MEX,1978,32.8
